technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,2,81,228,13359,17812,17812,17835,486,27,81,228,0.772170,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,3,103,273,22496,29996,29996,30019,326,3,103,273,0.736902,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,4,85,343,24623,32832,32832,32855,0,13,85,343,0.730474,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,5,94,273,22055,29408,29408,29431,262,70,94,273,0.656051,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,6,20,226,5751,7668,7668,7691,619,114,20,226,0.527551,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,7,40,136,5959,7948,7948,7971,409,28,40,136,0.504027,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,8,131,106,13654,18208,18208,18231,217,242,131,106,0.315656,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,9,54,56,4097,5464,5464,5487,170,257,54,56,0.286666,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037671.jpg,10,17,94,3638,4852,4852,4875,69,255,17,94,0.259040,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037709.jpg,0,69,109,4765,6356,6356,6379,305,168,69,109,0.927108,class_11
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037709.jpg,1,86,40,2262,3016,3016,3039,396,272,86,40,0.445697,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037751.jpg,0,53,102,6253,8340,8340,8363,279,198,53,102,0.763506,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037751.jpg,1,286,108,19166,25556,25556,25579,251,371,286,108,0.550105,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037751.jpg,2,44,71,5493,7324,7324,7347,295,244,44,71,0.443488,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,0,180,359,28111,37484,37484,37507,105,159,180,359,0.904601,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,1,122,389,21218,28292,28292,28315,267,24,122,389,0.846975,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,2,97,168,8346,11128,11128,11151,169,54,97,168,0.823458,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,3,55,172,4934,6580,6580,6603,0,78,55,172,0.800233,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,4,121,103,5509,7348,7348,7371,118,444,121,103,0.794389,class_36
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,5,75,372,14235,18980,18980,19003,352,34,75,372,0.788327,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037783.jpg,6,149,42,4741,6324,6324,6347,260,388,149,42,0.289629,class_36
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037958.jpg,0,358,281,25394,33860,33860,33883,0,1,358,281,0.475663,class_48
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000037958.jpg,1,639,473,93076,124104,124104,124127,0,1,639,473,0.263537,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038465.jpg,0,112,94,3831,5108,5108,5131,0,246,112,94,0.876227,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038465.jpg,1,221,163,11899,15868,15868,15891,294,238,221,163,0.815459,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038465.jpg,2,90,59,2992,3992,3992,4015,86,247,90,59,0.782931,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038465.jpg,3,130,105,5100,6800,6800,6823,509,300,130,105,0.767774,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038465.jpg,4,59,46,2034,2712,2712,2735,157,250,59,46,0.669736,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038488.jpg,0,34,33,4767,6356,6356,6379,384,225,34,33,0.837434,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038488.jpg,1,18,31,4316,5756,5756,5779,453,231,18,31,0.326727,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,0,182,99,7797,10396,10396,10419,83,325,182,99,0.800029,class_5
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,1,41,43,1565,2088,2088,2111,313,257,41,43,0.720887,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,2,162,70,4756,6344,6344,6367,140,399,162,70,0.664820,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,3,49,35,1573,2100,2100,2123,467,397,49,35,0.469611,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,4,33,40,1307,1744,1744,1767,491,391,33,40,0.382199,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,5,83,37,1817,2424,2424,2447,82,389,83,37,0.330573,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,0,182,99,7797,10396,10396,10419,83,325,182,99,0.800029,class_5
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,1,41,43,1565,2088,2088,2111,313,257,41,43,0.720887,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,2,162,70,4756,6344,6344,6367,140,399,162,70,0.664820,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,3,49,35,1573,2100,2100,2123,467,397,49,35,0.469611,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,4,33,40,1307,1744,1744,1767,491,391,33,40,0.382199,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038540.jpg,5,83,37,1817,2424,2424,2447,82,389,83,37,0.330573,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,0,179,397,21956,29276,29276,29299,440,26,179,397,0.947567,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,1,175,398,21800,29068,29068,29091,249,24,175,398,0.935608,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,2,209,372,19837,26452,26452,26475,31,50,209,372,0.920383,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,3,23,98,5419,7228,7228,7251,519,125,23,98,0.827348,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,4,24,69,4766,6356,6356,6379,131,140,24,69,0.812898,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038586.jpg,5,22,92,5011,6684,6684,6707,321,119,22,92,0.658758,class_27
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,0,334,203,27915,37220,37220,37243,98,206,334,203,0.917658,class_1
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,1,98,264,11844,15792,15792,15815,312,97,98,264,0.868680,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,2,127,315,17744,23660,23660,23683,218,81,127,315,0.841608,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,3,116,192,11254,15008,15008,15031,425,127,116,192,0.802622,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,4,106,147,7575,10100,10100,10123,0,238,106,147,0.801037,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,5,56,110,3836,5116,5116,5139,582,138,56,110,0.757625,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,6,242,160,17166,22888,22888,22911,392,198,242,160,0.731598,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,7,45,101,3300,4400,4400,4423,410,127,45,101,0.626760,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,8,108,97,6161,8216,8216,8239,531,167,108,97,0.362211,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,9,58,76,3434,4580,4580,4603,531,166,58,76,0.313585,class_3
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038829.jpg,10,46,45,1723,2300,2300,2323,168,199,46,45,0.297439,class_24
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038875.jpg,0,103,106,5470,7296,7296,7319,238,151,103,106,0.894241,class_62
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000038875.jpg,1,45,40,2881,3844,3844,3867,422,166,45,40,0.410645,class_59
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039480.jpg,0,95,257,9593,12792,12792,12815,245,166,95,257,0.899408,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039480.jpg,1,140,69,5539,7388,7388,7411,281,291,140,69,0.744119,class_38
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039480.jpg,2,55,25,2598,3464,3464,3487,584,0,55,25,0.562590,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039480.jpg,3,62,22,2797,3732,3732,3755,121,0,62,22,0.346805,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039628.jpg,0,68,69,3324,4432,4432,4455,134,294,68,69,0.676377,class_6
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039628.jpg,1,68,64,2846,3796,3796,3819,20,294,68,64,0.476175,class_6
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039628.jpg,2,38,68,2113,2820,2820,2843,203,160,38,68,0.366757,class_9
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,0,140,192,13807,18412,18412,18435,0,111,140,192,0.897973,class_62
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,1,215,439,29712,39616,39616,39639,283,14,215,439,0.883304,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,2,113,204,9772,13032,13032,13055,439,273,113,204,0.798700,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,3,32,29,925,1236,1236,1259,153,412,32,29,0.564025,class_65
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,4,32,30,1126,1504,1504,1527,521,327,32,30,0.386077,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,5,85,71,2750,3668,3668,3691,226,316,85,71,0.315510,class_26
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039718.jpg,6,48,143,2213,2952,2952,2975,591,225,48,143,0.273877,class_56
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039865.jpg,0,58,72,5448,7264,7264,7287,308,178,58,72,0.845093,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039865.jpg,1,48,37,4309,5748,5748,5771,325,231,48,37,0.467480,class_37
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039951.jpg,0,114,202,9949,13268,13268,13291,238,161,114,202,0.918592,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039951.jpg,1,88,73,3513,4684,4684,4707,318,284,88,73,0.904885,class_38
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000039951.jpg,2,13,14,799,1068,1068,1091,384,276,13,14,0.868156,class_32
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040011.jpg,0,335,190,35818,47760,47760,47783,231,148,335,190,0.935351,class_6
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040011.jpg,1,87,92,6633,8844,8844,8867,51,314,87,92,0.385334,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,0,175,428,41260,55016,55016,55039,274,49,175,428,0.829033,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,1,114,89,9508,12680,12680,12703,0,132,114,89,0.756270,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,2,270,205,34984,46648,46648,46671,55,148,270,205,0.636132,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,3,91,25,5878,7840,7840,7863,201,130,91,25,0.615061,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,4,46,148,7121,9496,9496,9519,0,344,46,148,0.573447,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,5,103,50,7788,10384,10384,10407,105,138,103,50,0.519848,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,6,45,24,4693,6260,6260,6283,489,130,45,24,0.348050,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,7,62,366,16270,21696,21696,21719,577,129,62,366,0.306670,class_30
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040341.jpg,8,44,35,5039,6720,6720,6743,448,126,44,35,0.261617,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040446.jpg,0,415,32,8604,11472,11472,11495,190,311,415,32,0.345145,class_13
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,0,49,47,1369,1828,1828,1851,402,226,49,47,0.852329,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,1,45,32,1064,1420,1420,1443,229,447,45,32,0.640708,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,2,46,44,1171,1564,1564,1587,293,435,46,44,0.500175,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,3,46,28,1024,1368,1368,1391,116,451,46,28,0.451735,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,4,38,34,952,1272,1272,1295,6,445,38,34,0.426588,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,5,9,21,705,940,940,963,0,458,9,21,0.287610,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,6,31,23,870,1160,1160,1183,203,456,31,23,0.266924,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000040711.jpg,7,24,24,788,1052,1052,1075,507,455,24,24,0.265151,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,0,252,330,32306,43076,43076,43099,75,185,252,330,0.844091,class_19
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,1,40,101,2720,3628,3628,3651,223,197,40,101,0.741166,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,2,23,65,1508,2012,2012,2035,320,215,23,65,0.575326,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,3,15,52,1141,1524,1524,1547,387,224,15,52,0.533449,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,4,11,28,880,1176,1176,1199,363,238,11,28,0.485480,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,5,12,30,913,1220,1220,1243,375,236,12,30,0.462725,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,6,11,29,911,1216,1216,1239,110,228,11,29,0.438191,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,7,13,37,930,1240,1240,1263,125,222,13,37,0.433805,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,8,11,31,861,1148,1148,1171,287,233,11,31,0.343027,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,9,152,205,14205,18940,18940,18963,213,280,152,205,0.326762,class_19
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,10,13,43,1079,1440,1440,1463,311,227,13,43,0.316726,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041180.jpg,11,54,88,3093,4124,4124,4147,173,183,54,88,0.289980,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041199.jpg,0,47,25,1476,1968,1968,1991,69,123,47,25,0.388426,class_8
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041199.jpg,1,59,18,1682,2244,2244,2267,551,132,59,18,0.317701,class_25
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041199.jpg,2,23,40,1312,1752,1752,1775,484,167,23,40,0.306491,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041200.jpg,0,452,596,114026,152036,152036,152059,12,23,452,596,0.805746,class_28
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041200.jpg,1,96,153,8033,10712,10712,10735,251,312,96,153,0.404108,class_73
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000041200.jpg,2,99,132,7693,10260,10260,10283,241,185,99,132,0.262381,class_73
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000042482.jpg,0,288,348,33252,44336,44336,44359,351,128,288,348,0.894408,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000042482.jpg,1,426,416,62924,83900,83900,83923,9,60,426,416,0.852543,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000042482.jpg,2,41,63,1520,2028,2028,2051,565,0,41,63,0.763891,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,0,228,169,15279,20372,20372,20395,174,82,228,169,0.874041,class_62
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,1,213,48,4769,6360,6360,6383,220,304,213,48,0.811723,class_66
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,2,62,94,2775,3700,3700,3723,167,258,62,94,0.744158,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,3,180,69,4936,6584,6584,6607,290,341,180,69,0.642044,class_73
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,4,213,88,7914,10552,10552,10575,5,319,213,88,0.584349,class_73
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043092.jpg,5,32,24,844,1128,1128,1151,532,319,32,24,0.497150,class_64
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,0,58,137,5269,7028,7028,7051,1,207,58,137,0.864837,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,1,104,92,5741,7656,7656,7679,0,158,104,92,0.861281,class_5
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,2,57,169,4816,6424,6424,6447,261,205,57,169,0.836558,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,3,57,145,5255,7008,7008,7031,148,197,57,145,0.810522,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,4,66,38,2108,2812,2812,2835,514,179,66,38,0.586097,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,5,19,69,1217,1624,1624,1647,341,185,19,69,0.429348,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,6,27,19,1002,1336,1336,1359,379,188,27,19,0.324540,class_2
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043170.jpg,7,26,70,1268,1692,1692,1715,346,185,26,70,0.286646,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,0,120,121,5259,7012,7012,7035,227,94,120,121,0.857146,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,1,26,36,1090,1456,1456,1479,448,326,26,36,0.787218,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,2,26,50,1223,1632,1632,1655,421,312,26,50,0.755484,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,3,26,47,1087,1452,1452,1475,382,314,26,47,0.592576,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,4,163,160,8738,11652,11652,11675,92,210,163,160,0.442179,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,5,24,47,1022,1364,1364,1387,401,314,24,47,0.419062,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,6,51,82,2140,2856,2856,2879,421,279,51,82,0.417983,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,7,26,80,1456,1944,1944,1967,348,282,26,80,0.405472,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,0,120,121,5259,7012,7012,7035,227,94,120,121,0.857146,class_74
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,1,26,36,1090,1456,1456,1479,448,326,26,36,0.787218,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,2,26,50,1223,1632,1632,1655,421,312,26,50,0.755484,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,3,26,47,1087,1452,1452,1475,382,314,26,47,0.592576,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,4,163,160,8738,11652,11652,11675,92,210,163,160,0.442179,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,5,24,47,1022,1364,1364,1387,401,314,24,47,0.419062,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,6,51,82,2140,2856,2856,2879,421,279,51,82,0.417983,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043218.jpg,7,26,80,1456,1944,1944,1967,348,282,26,80,0.405472,class_75
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,0,135,266,17665,23556,23556,23579,430,102,135,266,0.919642,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,1,104,282,10420,13896,13896,13919,139,147,104,282,0.888875,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,2,124,171,11042,14724,14724,14747,211,222,124,171,0.802086,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,3,44,87,2602,3472,3472,3495,448,66,44,87,0.728876,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,4,25,31,1214,1620,1620,1643,299,317,25,31,0.506863,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,5,31,34,1287,1716,1716,1739,430,151,31,34,0.409633,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,0,135,266,17665,23556,23556,23579,430,102,135,266,0.919642,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,1,104,282,10420,13896,13896,13919,139,147,104,282,0.888875,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,2,124,171,11042,14724,14724,14747,211,222,124,171,0.802086,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,3,44,87,2602,3472,3472,3495,448,66,44,87,0.728876,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,4,25,31,1214,1620,1620,1643,299,317,25,31,0.506863,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043670.jpg,5,31,34,1287,1716,1716,1739,430,151,31,34,0.409633,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043673.jpg,0,222,291,16965,22620,22620,22643,59,8,222,291,0.831310,class_58
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043673.jpg,1,67,91,2869,3828,3828,3851,155,263,67,91,0.830841,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043673.jpg,2,138,171,8237,10984,10984,11007,307,166,138,171,0.575144,class_77
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043673.jpg,3,68,66,2632,3512,3512,3535,254,281,68,66,0.310878,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,0,203,257,27027,36036,36036,36059,249,86,203,257,0.931111,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,1,158,168,14581,19444,19444,19467,481,194,158,168,0.895133,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,2,43,45,3730,4976,4976,4999,479,227,43,45,0.868264,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,3,16,14,2107,2812,2812,2835,93,215,16,14,0.852185,class_32
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,4,41,62,3389,4520,4520,4543,243,0,41,62,0.609877,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,5,121,22,3518,4692,4692,4715,301,198,121,22,0.548437,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,0,203,257,27027,36036,36036,36059,249,86,203,257,0.931111,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,1,158,168,14581,19444,19444,19467,481,194,158,168,0.895133,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,2,43,45,3730,4976,4976,4999,479,227,43,45,0.868264,class_35
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,3,16,14,2107,2812,2812,2835,93,215,16,14,0.852185,class_32
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,4,41,62,3389,4520,4520,4543,243,0,41,62,0.609877,class_0
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043816.jpg,5,121,22,3518,4692,4692,4715,301,198,121,22,0.548437,class_34
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043838.jpg,0,336,340,36998,49332,49332,49355,70,297,336,340,0.850473,class_69
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,0,639,471,124006,165344,165344,165367,0,7,639,471,0.736139,class_60
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,1,231,187,20051,26736,26736,26759,372,148,231,187,0.680034,class_48
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,2,148,125,11102,14804,14804,14827,329,99,148,125,0.547308,class_48
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,3,202,182,18570,24760,24760,24783,30,181,202,182,0.510433,class_48
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,4,44,200,4954,6608,6608,6631,456,0,44,200,0.499744,class_42
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,5,92,82,2543,3392,3392,3415,104,0,92,82,0.425716,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,6,145,143,10850,14468,14468,14491,494,2,145,143,0.386955,class_41
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043944.jpg,7,102,217,11508,15344,15344,15367,0,48,102,217,0.266413,class_42
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043997.jpg,0,147,55,2386,3184,3184,3207,12,301,147,55,0.733505,class_71
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043997.jpg,1,144,47,1890,2520,2520,2543,479,299,144,47,0.730047,class_71
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043997.jpg,2,126,48,1955,2608,2608,2631,176,306,126,48,0.651480,class_71
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000043997.jpg,3,125,46,1897,2532,2532,2555,341,304,125,46,0.648178,class_71
YoloV12SalientRoi+GlobalThumb,COCO_val2014_000000044045.jpg,0,226,175,21769,29028,29028,29051,164,379,226,175,0.939382,class_1
