technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
YoloV12SalientRoi+GlobalThumb,102315_7_2.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_2.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_2.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_4.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_4.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_4.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_4.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_5.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_5.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_5.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_5.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_6.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_6.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_6.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_6.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_7.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_7.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_7.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_7.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_8.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_8.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_8.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_8.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102315_7_9.jpg,0,34,108,1609,2148,2148,2171,92,46,34,108,0.459117,class_72
YoloV12SalientRoi+GlobalThumb,102315_7_9.jpg,1,58,40,1605,2140,2140,2163,0,112,58,40,0.383520,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_9.jpg,2,45,18,1018,1360,1360,1383,12,116,45,18,0.371685,class_71
YoloV12SalientRoi+GlobalThumb,102315_7_9.jpg,3,14,23,851,1136,1136,1159,0,112,14,23,0.303576,class_75
YoloV12SalientRoi+GlobalThumb,102319_102_1.jpg,0,99,122,5293,7060,7060,7083,124,29,99,122,0.569310,class_15
YoloV12SalientRoi+GlobalThumb,102319_102_1.jpg,1,68,152,4222,5632,5632,5655,40,37,68,152,0.386423,class_0
YoloV12SalientRoi+GlobalThumb,102319_102_2.jpg,0,99,122,5293,7060,7060,7083,124,29,99,122,0.569310,class_15
YoloV12SalientRoi+GlobalThumb,102319_102_2.jpg,1,68,152,4222,5632,5632,5655,40,37,68,152,0.386423,class_0
YoloV12SalientRoi+GlobalThumb,102319_102_3.jpg,0,99,122,5293,7060,7060,7083,124,29,99,122,0.569310,class_15
YoloV12SalientRoi+GlobalThumb,102319_102_3.jpg,1,68,152,4222,5632,5632,5655,40,37,68,152,0.386423,class_0
YoloV12SalientRoi+GlobalThumb,102330_93_1.jpg,0,191,223,11564,15420,15420,15443,0,0,191,223,0.755042,class_0
YoloV12SalientRoi+GlobalThumb,102330_93_1.jpg,1,84,71,3152,4204,4204,4227,87,133,84,71,0.654354,class_54
YoloV12SalientRoi+GlobalThumb,102330_93_1.jpg,2,41,111,1786,2384,2384,2407,182,93,41,111,0.456574,class_7
YoloV12SalientRoi+GlobalThumb,102330_93_2.jpg,0,191,223,11564,15420,15420,15443,0,0,191,223,0.755042,class_0
YoloV12SalientRoi+GlobalThumb,102330_93_2.jpg,1,84,71,3152,4204,4204,4227,87,133,84,71,0.654354,class_54
YoloV12SalientRoi+GlobalThumb,102330_93_2.jpg,2,41,111,1786,2384,2384,2407,182,93,41,111,0.456574,class_7
YoloV12SalientRoi+GlobalThumb,102420_97_1.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_1.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_1.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102420_97_2.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_2.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_2.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102420_97_3.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_3.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_3.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102420_97_4.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_4.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_4.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102420_97_5.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_5.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_5.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102420_97_6.jpg,0,36,93,2231,2976,2976,2999,109,69,36,93,0.812616,class_0
YoloV12SalientRoi+GlobalThumb,102420_97_6.jpg,1,31,14,904,1208,1208,1231,106,152,31,14,0.742790,class_36
YoloV12SalientRoi+GlobalThumb,102420_97_6.jpg,2,33,20,1084,1448,1448,1471,39,88,33,20,0.311598,class_1
YoloV12SalientRoi+GlobalThumb,102439_36_1.jpg,0,67,114,3086,4116,4116,4139,115,105,67,114,0.940115,class_65
YoloV12SalientRoi+GlobalThumb,102439_36_1.jpg,1,194,100,4608,6144,6144,6167,6,11,194,100,0.823906,class_62
YoloV12SalientRoi+GlobalThumb,102439_36_1.jpg,2,223,213,10349,13800,13800,13823,0,9,223,213,0.299274,class_62
YoloV12SalientRoi+GlobalThumb,102439_36_2.jpg,0,67,114,3086,4116,4116,4139,115,105,67,114,0.940115,class_65
YoloV12SalientRoi+GlobalThumb,102439_36_2.jpg,1,194,100,4608,6144,6144,6167,6,11,194,100,0.823906,class_62
YoloV12SalientRoi+GlobalThumb,102439_36_2.jpg,2,223,213,10349,13800,13800,13823,0,9,223,213,0.299274,class_62
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,0,24,31,1048,1400,1400,1423,148,174,24,31,0.890324,class_32
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,1,46,171,3556,4744,4744,4767,116,0,46,171,0.826432,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,2,60,164,4912,6552,6552,6575,77,29,60,164,0.754685,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,3,78,215,7777,10372,10372,10395,0,8,78,215,0.752838,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,4,16,39,926,1236,1236,1259,207,79,16,39,0.656049,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,5,53,185,5323,7100,7100,7123,45,30,53,185,0.573494,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,6,28,25,943,1260,1260,1283,195,65,28,25,0.419887,class_25
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,7,11,20,785,1048,1048,1071,169,97,11,20,0.328262,class_56
YoloV12SalientRoi+GlobalThumb,102451_21_1.jpg,8,30,85,1896,2528,2528,2551,3,24,30,85,0.273257,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,0,24,31,1048,1400,1400,1423,148,174,24,31,0.890324,class_32
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,1,46,171,3556,4744,4744,4767,116,0,46,171,0.826432,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,2,60,164,4912,6552,6552,6575,77,29,60,164,0.754685,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,3,78,215,7777,10372,10372,10395,0,8,78,215,0.752838,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,4,16,39,926,1236,1236,1259,207,79,16,39,0.656049,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,5,53,185,5323,7100,7100,7123,45,30,53,185,0.573494,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,6,28,25,943,1260,1260,1283,195,65,28,25,0.419887,class_25
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,7,11,20,785,1048,1048,1071,169,97,11,20,0.328262,class_56
YoloV12SalientRoi+GlobalThumb,102451_21_2.jpg,8,30,85,1896,2528,2528,2551,3,24,30,85,0.273257,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,0,24,31,1048,1400,1400,1423,148,174,24,31,0.890324,class_32
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,1,46,171,3556,4744,4744,4767,116,0,46,171,0.826432,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,2,60,164,4912,6552,6552,6575,77,29,60,164,0.754685,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,3,78,215,7777,10372,10372,10395,0,8,78,215,0.752838,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,4,16,39,926,1236,1236,1259,207,79,16,39,0.656049,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,5,53,185,5323,7100,7100,7123,45,30,53,185,0.573494,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,6,28,25,943,1260,1260,1283,195,65,28,25,0.419887,class_25
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,7,11,20,785,1048,1048,1071,169,97,11,20,0.328262,class_56
YoloV12SalientRoi+GlobalThumb,102451_21_3.jpg,8,30,85,1896,2528,2528,2551,3,24,30,85,0.273257,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,0,24,31,1048,1400,1400,1423,148,174,24,31,0.890324,class_32
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,1,46,171,3556,4744,4744,4767,116,0,46,171,0.826432,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,2,60,164,4912,6552,6552,6575,77,29,60,164,0.754685,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,3,78,215,7777,10372,10372,10395,0,8,78,215,0.752838,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,4,16,39,926,1236,1236,1259,207,79,16,39,0.656049,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,5,53,185,5323,7100,7100,7123,45,30,53,185,0.573494,class_0
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,6,28,25,943,1260,1260,1283,195,65,28,25,0.419887,class_25
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,7,11,20,785,1048,1048,1071,169,97,11,20,0.328262,class_56
YoloV12SalientRoi+GlobalThumb,102451_21_4.jpg,8,30,85,1896,2528,2528,2551,3,24,30,85,0.273257,class_0
YoloV12SalientRoi+GlobalThumb,102459_26_1.jpg,0,39,40,1075,1436,1436,1459,41,90,39,40,0.384433,class_62
YoloV12SalientRoi+GlobalThumb,102459_26_2.jpg,0,39,40,1075,1436,1436,1459,41,90,39,40,0.384433,class_62
YoloV12SalientRoi+GlobalThumb,102459_26_3.jpg,0,39,40,1075,1436,1436,1459,41,90,39,40,0.384433,class_62
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_1.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_2.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_3.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_4.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_5.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,0,43,120,2943,3924,3924,3947,0,92,43,120,0.606488,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,1,25,58,1547,2064,2064,2087,28,49,25,58,0.473705,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,2,21,81,1807,2412,2412,2435,177,96,21,81,0.430723,class_17
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,3,27,42,1375,1836,1836,1859,78,59,27,42,0.315361,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,4,16,32,893,1192,1192,1215,123,69,16,32,0.312781,class_0
YoloV12SalientRoi+GlobalThumb,102461_43_6.jpg,5,15,23,857,1144,1144,1167,142,73,15,23,0.257442,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_1.jpg,0,16,55,1139,1520,1520,1543,67,159,16,55,0.542549,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_1.jpg,1,16,37,971,1296,1296,1319,195,10,16,37,0.337470,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_2.jpg,0,16,55,1139,1520,1520,1543,67,159,16,55,0.542549,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_2.jpg,1,16,37,971,1296,1296,1319,195,10,16,37,0.337470,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_3.jpg,0,16,55,1139,1520,1520,1543,67,159,16,55,0.542549,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_3.jpg,1,16,37,971,1296,1296,1319,195,10,16,37,0.337470,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_4.jpg,0,16,55,1139,1520,1520,1543,67,159,16,55,0.542549,class_0
YoloV12SalientRoi+GlobalThumb,102478_25_4.jpg,1,16,37,971,1296,1296,1319,195,10,16,37,0.337470,class_0
YoloV12SalientRoi+GlobalThumb,102488_107_1.jpg,0,32,32,1107,1476,1476,1499,79,157,32,32,0.715048,class_58
YoloV12SalientRoi+GlobalThumb,102488_107_1.jpg,1,59,61,1724,2300,2300,2323,0,131,59,61,0.523325,class_57
YoloV12SalientRoi+GlobalThumb,102488_107_1.jpg,2,66,40,1306,1744,1744,1767,157,183,66,40,0.372204,class_57
YoloV12SalientRoi+GlobalThumb,102488_107_1.jpg,3,71,65,2117,2824,2824,2847,105,138,71,65,0.260305,class_62
YoloV12SalientRoi+GlobalThumb,102488_107_2.jpg,0,32,32,1107,1476,1476,1499,79,157,32,32,0.715048,class_58
YoloV12SalientRoi+GlobalThumb,102488_107_2.jpg,1,59,61,1724,2300,2300,2323,0,131,59,61,0.523325,class_57
YoloV12SalientRoi+GlobalThumb,102488_107_2.jpg,2,66,40,1306,1744,1744,1767,157,183,66,40,0.372204,class_57
YoloV12SalientRoi+GlobalThumb,102488_107_2.jpg,3,71,65,2117,2824,2824,2847,105,138,71,65,0.260305,class_62
YoloV12SalientRoi+GlobalThumb,102517_25_1.jpg,0,165,193,11561,15416,15416,15439,58,30,165,193,0.937665,class_0
YoloV12SalientRoi+GlobalThumb,102517_25_1.jpg,1,15,46,902,1204,1204,1227,132,177,15,46,0.851750,class_27
YoloV12SalientRoi+GlobalThumb,102517_25_2.jpg,0,165,193,11561,15416,15416,15439,58,30,165,193,0.937665,class_0
YoloV12SalientRoi+GlobalThumb,102517_25_2.jpg,1,15,46,902,1204,1204,1227,132,177,15,46,0.851750,class_27
YoloV12SalientRoi+GlobalThumb,102550_64_1.jpg,0,182,174,9601,12804,12804,12827,18,49,182,174,0.843835,class_0
YoloV12SalientRoi+GlobalThumb,102550_64_1.jpg,1,25,37,1150,1536,1536,1559,68,100,25,37,0.464148,class_48
YoloV12SalientRoi+GlobalThumb,102550_64_2.jpg,0,182,174,9601,12804,12804,12827,18,49,182,174,0.843835,class_0
YoloV12SalientRoi+GlobalThumb,102550_64_2.jpg,1,25,37,1150,1536,1536,1559,68,100,25,37,0.464148,class_48
YoloV12SalientRoi+GlobalThumb,102550_64_3.jpg,0,182,174,9601,12804,12804,12827,18,49,182,174,0.843835,class_0
YoloV12SalientRoi+GlobalThumb,102550_64_3.jpg,1,25,37,1150,1536,1536,1559,68,100,25,37,0.464148,class_48
YoloV12SalientRoi+GlobalThumb,102550_64_4.jpg,0,182,174,9601,12804,12804,12827,18,49,182,174,0.843835,class_0
YoloV12SalientRoi+GlobalThumb,102550_64_4.jpg,1,25,37,1150,1536,1536,1559,68,100,25,37,0.464148,class_48
YoloV12SalientRoi+GlobalThumb,10256_93_1.jpg,0,45,179,4478,5972,5972,5995,132,19,45,179,0.661678,class_10
YoloV12SalientRoi+GlobalThumb,10256_93_2.jpg,0,45,179,4478,5972,5972,5995,132,19,45,179,0.661678,class_10
YoloV12SalientRoi+GlobalThumb,10256_93_all.jpg,0,45,179,4478,5972,5972,5995,132,19,45,179,0.661678,class_10
YoloV12SalientRoi+GlobalThumb,102589_74_1.jpg,0,117,78,4494,5992,5992,6015,9,139,117,78,0.973605,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_1.jpg,1,101,76,3667,4892,4892,4915,122,128,101,76,0.957458,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_1.jpg,2,96,62,3202,4272,4272,4295,96,22,96,62,0.932715,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_1.jpg,3,90,59,2732,3644,3644,3667,9,31,90,59,0.844448,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_1.jpg,4,111,58,3698,4932,4932,4955,111,75,111,58,0.746211,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_2.jpg,0,117,78,4494,5992,5992,6015,9,139,117,78,0.973605,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_2.jpg,1,101,76,3667,4892,4892,4915,122,128,101,76,0.957458,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_2.jpg,2,96,62,3202,4272,4272,4295,96,22,96,62,0.932715,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_2.jpg,3,90,59,2732,3644,3644,3667,9,31,90,59,0.844448,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_2.jpg,4,111,58,3698,4932,4932,4955,111,75,111,58,0.746211,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_all.jpg,0,117,78,4494,5992,5992,6015,9,139,117,78,0.973605,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_all.jpg,1,101,76,3667,4892,4892,4915,122,128,101,76,0.957458,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_all.jpg,2,96,62,3202,4272,4272,4295,96,22,96,62,0.932715,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_all.jpg,3,90,59,2732,3644,3644,3667,9,31,90,59,0.844448,class_54
YoloV12SalientRoi+GlobalThumb,102589_74_all.jpg,4,111,58,3698,4932,4932,4955,111,75,111,58,0.746211,class_54
YoloV12SalientRoi+GlobalThumb,1025_78_1.jpg,0,25,74,1410,1880,1880,1903,111,92,25,74,0.858975,class_16
YoloV12SalientRoi+GlobalThumb,1025_78_3.jpg,0,25,74,1410,1880,1880,1903,111,92,25,74,0.858975,class_16
YoloV12SalientRoi+GlobalThumb,1025_78_4.jpg,0,25,74,1410,1880,1880,1903,111,92,25,74,0.858975,class_16
YoloV12SalientRoi+GlobalThumb,102604_39_1.jpg,0,178,212,14078,18772,18772,18795,31,0,178,212,0.872014,class_8
YoloV12SalientRoi+GlobalThumb,102604_39_2.jpg,0,178,212,14078,18772,18772,18795,31,0,178,212,0.872014,class_8
YoloV12SalientRoi+GlobalThumb,102604_39_3.jpg,0,178,212,14078,18772,18772,18795,31,0,178,212,0.872014,class_8
YoloV12SalientRoi+GlobalThumb,102669_92_1.jpg,0,19,39,1137,1516,1516,1539,102,71,19,39,0.850418,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_1.jpg,1,24,32,1004,1340,1340,1363,89,176,24,32,0.686633,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_1.jpg,2,38,17,1009,1348,1348,1371,86,99,38,17,0.331292,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_1.jpg,3,29,9,776,1036,1036,1059,86,106,29,9,0.289710,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_2.jpg,0,19,39,1137,1516,1516,1539,102,71,19,39,0.850418,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_2.jpg,1,24,32,1004,1340,1340,1363,89,176,24,32,0.686633,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_2.jpg,2,38,17,1009,1348,1348,1371,86,99,38,17,0.331292,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_2.jpg,3,29,9,776,1036,1036,1059,86,106,29,9,0.289710,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_3.jpg,0,19,39,1137,1516,1516,1539,102,71,19,39,0.850418,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_3.jpg,1,24,32,1004,1340,1340,1363,89,176,24,32,0.686633,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_3.jpg,2,38,17,1009,1348,1348,1371,86,99,38,17,0.331292,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_3.jpg,3,29,9,776,1036,1036,1059,86,106,29,9,0.289710,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_4.jpg,0,19,39,1137,1516,1516,1539,102,71,19,39,0.850418,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_4.jpg,1,24,32,1004,1340,1340,1363,89,176,24,32,0.686633,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_4.jpg,2,38,17,1009,1348,1348,1371,86,99,38,17,0.331292,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_4.jpg,3,29,9,776,1036,1036,1059,86,106,29,9,0.289710,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_5.jpg,0,19,39,1137,1516,1516,1539,102,71,19,39,0.850418,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_5.jpg,1,24,32,1004,1340,1340,1363,89,176,24,32,0.686633,class_0
YoloV12SalientRoi+GlobalThumb,102669_92_5.jpg,2,38,17,1009,1348,1348,1371,86,99,38,17,0.331292,class_37
YoloV12SalientRoi+GlobalThumb,102669_92_5.jpg,3,29,9,776,1036,1036,1059,86,106,29,9,0.289710,class_37
YoloV12SalientRoi+GlobalThumb,102706_24_1.jpg,0,65,211,5160,6880,6880,6903,105,11,65,211,0.841943,class_0
